Clients:
 Client{id=1, timeArrival=34, timeService=5}
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 67
[
Server 1 {clients=[Client{id=18, timeArrival=67, timeService=9}], waitingPeriod=9}, 
Server 2 {clients=[Client{id=26, timeArrival=66, timeService=6}], waitingPeriod=6}, 
Server 3 {clients=[Client{id=42, timeArrival=66, timeService=2}], waitingPeriod=2}, 
Server 4 {clients=[], waitingPeriod=0}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[Client{id=38, timeArrival=64, timeService=5}], waitingPeriod=5}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[Client{id=56, timeArrival=59, timeService=1}], waitingPeriod=1}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 68
[
Server 1 {clients=[Client{id=18, timeArrival=67, timeService=8}], waitingPeriod=8}, 
Server 2 {clients=[Client{id=26, timeArrival=66, timeService=5}], waitingPeriod=5}, 
Server 3 {clients=[Client{id=42, timeArrival=66, timeService=1}], waitingPeriod=1}, 
Server 4 {clients=[Client{id=88, timeArrival=68, timeService=5}], waitingPeriod=5}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[Client{id=38, timeArrival=64, timeService=4}], waitingPeriod=4}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 69
[
Server 1 {clients=[Client{id=18, timeArrival=67, timeService=7}], waitingPeriod=7}, 
Server 2 {clients=[Client{id=26, timeArrival=66, timeService=4}], waitingPeriod=4}, 
Server 3 {clients=[], waitingPeriod=0}, 
Server 4 {clients=[Client{id=88, timeArrival=68, timeService=4}], waitingPeriod=4}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[Client{id=38, timeArrival=64, timeService=3}], waitingPeriod=3}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 70
[
Server 1 {clients=[Client{id=18, timeArrival=67, timeService=6}], waitingPeriod=6}, 
Server 2 {clients=[Client{id=26, timeArrival=66, timeService=3}], waitingPeriod=3}, 
Server 3 {clients=[], waitingPeriod=0}, 
Server 4 {clients=[Client{id=88, timeArrival=68, timeService=3}], waitingPeriod=3}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[Client{id=38, timeArrival=64, timeService=2}], waitingPeriod=2}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 71
[
Server 1 {clients=[Client{id=18, timeArrival=67, timeService=5}], waitingPeriod=5}, 
Server 2 {clients=[Client{id=26, timeArrival=66, timeService=2}], waitingPeriod=2}, 
Server 3 {clients=[Client{id=40, timeArrival=71, timeService=8}], waitingPeriod=8}, 
Server 4 {clients=[Client{id=88, timeArrival=68, timeService=2}], waitingPeriod=2}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[Client{id=38, timeArrival=64, timeService=1}], waitingPeriod=1}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 72
[
Server 1 {clients=[Client{id=18, timeArrival=67, timeService=4}], waitingPeriod=4}, 
Server 2 {clients=[Client{id=26, timeArrival=66, timeService=1}], waitingPeriod=1}, 
Server 3 {clients=[Client{id=40, timeArrival=71, timeService=7}], waitingPeriod=7}, 
Server 4 {clients=[Client{id=88, timeArrival=68, timeService=1}], waitingPeriod=1}, 
Server 5 {clients=[Client{id=59, timeArrival=72, timeService=5}], waitingPeriod=5}, 
Server 6 {clients=[Client{id=66, timeArrival=72, timeService=8}], waitingPeriod=8}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 73
[
Server 1 {clients=[Client{id=18, timeArrival=67, timeService=3}], waitingPeriod=3}, 
Server 2 {clients=[Client{id=71, timeArrival=73, timeService=3}], waitingPeriod=3}, 
Server 3 {clients=[Client{id=40, timeArrival=71, timeService=6}], waitingPeriod=6}, 
Server 4 {clients=[Client{id=81, timeArrival=73, timeService=8}], waitingPeriod=8}, 
Server 5 {clients=[Client{id=59, timeArrival=72, timeService=4}], waitingPeriod=4}, 
Server 6 {clients=[Client{id=66, timeArrival=72, timeService=7}], waitingPeriod=7}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 74
[
Server 1 {clients=[Client{id=18, timeArrival=67, timeService=2}], waitingPeriod=2}, 
Server 2 {clients=[Client{id=71, timeArrival=73, timeService=2}], waitingPeriod=2}, 
Server 3 {clients=[Client{id=40, timeArrival=71, timeService=5}], waitingPeriod=5}, 
Server 4 {clients=[Client{id=81, timeArrival=73, timeService=7}], waitingPeriod=7}, 
Server 5 {clients=[Client{id=59, timeArrival=72, timeService=3}], waitingPeriod=3}, 
Server 6 {clients=[Client{id=66, timeArrival=72, timeService=6}], waitingPeriod=6}, 
Server 7 {clients=[Client{id=20, timeArrival=74, timeService=8}], waitingPeriod=8}, 
Server 8 {clients=[Client{id=82, timeArrival=74, timeService=5}], waitingPeriod=5}, 
Server 9 {clients=[Client{id=94, timeArrival=74, timeService=6}], waitingPeriod=6}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 75
[
Server 1 {clients=[Client{id=18, timeArrival=67, timeService=1}], waitingPeriod=1}, 
Server 2 {clients=[Client{id=71, timeArrival=73, timeService=1}], waitingPeriod=1}, 
Server 3 {clients=[Client{id=40, timeArrival=71, timeService=4}], waitingPeriod=4}, 
Server 4 {clients=[Client{id=81, timeArrival=73, timeService=6}], waitingPeriod=6}, 
Server 5 {clients=[Client{id=59, timeArrival=72, timeService=2}], waitingPeriod=2}, 
Server 6 {clients=[Client{id=66, timeArrival=72, timeService=5}], waitingPeriod=5}, 
Server 7 {clients=[Client{id=20, timeArrival=74, timeService=7}], waitingPeriod=7}, 
Server 8 {clients=[Client{id=82, timeArrival=74, timeService=4}], waitingPeriod=4}, 
Server 9 {clients=[Client{id=94, timeArrival=74, timeService=5}], waitingPeriod=5}, 
Server 10 {clients=[Client{id=3, timeArrival=75, timeService=4}], waitingPeriod=4}, 
Server 11 {clients=[Client{id=90, timeArrival=75, timeService=4}], waitingPeriod=4}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 76
[
Server 1 {clients=[], waitingPeriod=0}, 
Server 2 {clients=[], waitingPeriod=0}, 
Server 3 {clients=[Client{id=40, timeArrival=71, timeService=3}], waitingPeriod=3}, 
Server 4 {clients=[Client{id=81, timeArrival=73, timeService=5}], waitingPeriod=5}, 
Server 5 {clients=[Client{id=59, timeArrival=72, timeService=1}], waitingPeriod=1}, 
Server 6 {clients=[Client{id=66, timeArrival=72, timeService=4}], waitingPeriod=4}, 
Server 7 {clients=[Client{id=20, timeArrival=74, timeService=6}], waitingPeriod=6}, 
Server 8 {clients=[Client{id=82, timeArrival=74, timeService=3}], waitingPeriod=3}, 
Server 9 {clients=[Client{id=94, timeArrival=74, timeService=4}], waitingPeriod=4}, 
Server 10 {clients=[Client{id=3, timeArrival=75, timeService=3}], waitingPeriod=3}, 
Server 11 {clients=[Client{id=90, timeArrival=75, timeService=3}], waitingPeriod=3}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 77
[
Server 1 {clients=[Client{id=2, timeArrival=77, timeService=9}], waitingPeriod=9}, 
Server 2 {clients=[Client{id=50, timeArrival=77, timeService=6}], waitingPeriod=6}, 
Server 3 {clients=[Client{id=40, timeArrival=71, timeService=2}], waitingPeriod=2}, 
Server 4 {clients=[Client{id=81, timeArrival=73, timeService=4}], waitingPeriod=4}, 
Server 5 {clients=[Client{id=72, timeArrival=77, timeService=7}], waitingPeriod=7}, 
Server 6 {clients=[Client{id=66, timeArrival=72, timeService=3}], waitingPeriod=3}, 
Server 7 {clients=[Client{id=20, timeArrival=74, timeService=5}], waitingPeriod=5}, 
Server 8 {clients=[Client{id=82, timeArrival=74, timeService=2}], waitingPeriod=2}, 
Server 9 {clients=[Client{id=94, timeArrival=74, timeService=3}], waitingPeriod=3}, 
Server 10 {clients=[Client{id=3, timeArrival=75, timeService=2}], waitingPeriod=2}, 
Server 11 {clients=[Client{id=90, timeArrival=75, timeService=2}], waitingPeriod=2}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 78
[
Server 1 {clients=[Client{id=2, timeArrival=77, timeService=8}], waitingPeriod=8}, 
Server 2 {clients=[Client{id=50, timeArrival=77, timeService=5}], waitingPeriod=5}, 
Server 3 {clients=[Client{id=40, timeArrival=71, timeService=1}], waitingPeriod=1}, 
Server 4 {clients=[Client{id=81, timeArrival=73, timeService=3}], waitingPeriod=3}, 
Server 5 {clients=[Client{id=72, timeArrival=77, timeService=6}], waitingPeriod=6}, 
Server 6 {clients=[Client{id=66, timeArrival=72, timeService=2}], waitingPeriod=2}, 
Server 7 {clients=[Client{id=20, timeArrival=74, timeService=4}], waitingPeriod=4}, 
Server 8 {clients=[Client{id=82, timeArrival=74, timeService=1}], waitingPeriod=1}, 
Server 9 {clients=[Client{id=94, timeArrival=74, timeService=2}], waitingPeriod=2}, 
Server 10 {clients=[Client{id=3, timeArrival=75, timeService=1}], waitingPeriod=1}, 
Server 11 {clients=[Client{id=90, timeArrival=75, timeService=1}], waitingPeriod=1}, 
Server 12 {clients=[Client{id=39, timeArrival=78, timeService=4}], waitingPeriod=4}, 
Server 13 {clients=[Client{id=74, timeArrival=78, timeService=9}], waitingPeriod=9}, 
Server 14 {clients=[Client{id=75, timeArrival=78, timeService=5}], waitingPeriod=5}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 79
[
Server 1 {clients=[Client{id=2, timeArrival=77, timeService=7}], waitingPeriod=7}, 
Server 2 {clients=[Client{id=50, timeArrival=77, timeService=4}], waitingPeriod=4}, 
Server 3 {clients=[Client{id=43, timeArrival=79, timeService=6}], waitingPeriod=6}, 
Server 4 {clients=[Client{id=81, timeArrival=73, timeService=2}], waitingPeriod=2}, 
Server 5 {clients=[Client{id=72, timeArrival=77, timeService=5}], waitingPeriod=5}, 
Server 6 {clients=[Client{id=66, timeArrival=72, timeService=1}], waitingPeriod=1}, 
Server 7 {clients=[Client{id=20, timeArrival=74, timeService=3}], waitingPeriod=3}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[Client{id=94, timeArrival=74, timeService=1}], waitingPeriod=1}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[Client{id=39, timeArrival=78, timeService=3}], waitingPeriod=3}, 
Server 13 {clients=[Client{id=74, timeArrival=78, timeService=8}], waitingPeriod=8}, 
Server 14 {clients=[Client{id=75, timeArrival=78, timeService=4}], waitingPeriod=4}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 80
[
Server 1 {clients=[Client{id=2, timeArrival=77, timeService=6}], waitingPeriod=6}, 
Server 2 {clients=[Client{id=50, timeArrival=77, timeService=3}], waitingPeriod=3}, 
Server 3 {clients=[Client{id=43, timeArrival=79, timeService=5}], waitingPeriod=5}, 
Server 4 {clients=[Client{id=81, timeArrival=73, timeService=1}], waitingPeriod=1}, 
Server 5 {clients=[Client{id=72, timeArrival=77, timeService=4}], waitingPeriod=4}, 
Server 6 {clients=[Client{id=7, timeArrival=80, timeService=7}], waitingPeriod=7}, 
Server 7 {clients=[Client{id=20, timeArrival=74, timeService=2}], waitingPeriod=2}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[Client{id=39, timeArrival=78, timeService=2}], waitingPeriod=2}, 
Server 13 {clients=[Client{id=74, timeArrival=78, timeService=7}], waitingPeriod=7}, 
Server 14 {clients=[Client{id=75, timeArrival=78, timeService=3}], waitingPeriod=3}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 81
[
Server 1 {clients=[Client{id=2, timeArrival=77, timeService=5}], waitingPeriod=5}, 
Server 2 {clients=[Client{id=50, timeArrival=77, timeService=2}], waitingPeriod=2}, 
Server 3 {clients=[Client{id=43, timeArrival=79, timeService=4}], waitingPeriod=4}, 
Server 4 {clients=[Client{id=58, timeArrival=81, timeService=5}], waitingPeriod=5}, 
Server 5 {clients=[Client{id=72, timeArrival=77, timeService=3}], waitingPeriod=3}, 
Server 6 {clients=[Client{id=7, timeArrival=80, timeService=6}], waitingPeriod=6}, 
Server 7 {clients=[Client{id=20, timeArrival=74, timeService=1}], waitingPeriod=1}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[Client{id=39, timeArrival=78, timeService=1}], waitingPeriod=1}, 
Server 13 {clients=[Client{id=74, timeArrival=78, timeService=6}], waitingPeriod=6}, 
Server 14 {clients=[Client{id=75, timeArrival=78, timeService=2}], waitingPeriod=2}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 82
[
Server 1 {clients=[Client{id=2, timeArrival=77, timeService=4}], waitingPeriod=4}, 
Server 2 {clients=[Client{id=50, timeArrival=77, timeService=1}], waitingPeriod=1}, 
Server 3 {clients=[Client{id=43, timeArrival=79, timeService=3}], waitingPeriod=3}, 
Server 4 {clients=[Client{id=58, timeArrival=81, timeService=4}], waitingPeriod=4}, 
Server 5 {clients=[Client{id=72, timeArrival=77, timeService=2}], waitingPeriod=2}, 
Server 6 {clients=[Client{id=7, timeArrival=80, timeService=5}], waitingPeriod=5}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[Client{id=74, timeArrival=78, timeService=5}], waitingPeriod=5}, 
Server 14 {clients=[Client{id=75, timeArrival=78, timeService=1}], waitingPeriod=1}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 83
[
Server 1 {clients=[Client{id=2, timeArrival=77, timeService=3}], waitingPeriod=3}, 
Server 2 {clients=[Client{id=79, timeArrival=83, timeService=5}], waitingPeriod=5}, 
Server 3 {clients=[Client{id=43, timeArrival=79, timeService=2}], waitingPeriod=2}, 
Server 4 {clients=[Client{id=58, timeArrival=81, timeService=3}], waitingPeriod=3}, 
Server 5 {clients=[Client{id=72, timeArrival=77, timeService=1}], waitingPeriod=1}, 
Server 6 {clients=[Client{id=7, timeArrival=80, timeService=4}], waitingPeriod=4}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[Client{id=74, timeArrival=78, timeService=4}], waitingPeriod=4}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 84
[
Server 1 {clients=[Client{id=2, timeArrival=77, timeService=2}], waitingPeriod=2}, 
Server 2 {clients=[Client{id=79, timeArrival=83, timeService=4}], waitingPeriod=4}, 
Server 3 {clients=[Client{id=43, timeArrival=79, timeService=1}], waitingPeriod=1}, 
Server 4 {clients=[Client{id=58, timeArrival=81, timeService=2}], waitingPeriod=2}, 
Server 5 {clients=[Client{id=16, timeArrival=84, timeService=4}], waitingPeriod=4}, 
Server 6 {clients=[Client{id=7, timeArrival=80, timeService=3}], waitingPeriod=3}, 
Server 7 {clients=[Client{id=33, timeArrival=84, timeService=8}], waitingPeriod=8}, 
Server 8 {clients=[Client{id=54, timeArrival=84, timeService=5}], waitingPeriod=5}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[Client{id=74, timeArrival=78, timeService=3}], waitingPeriod=3}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 85
[
Server 1 {clients=[Client{id=2, timeArrival=77, timeService=1}], waitingPeriod=1}, 
Server 2 {clients=[Client{id=79, timeArrival=83, timeService=3}], waitingPeriod=3}, 
Server 3 {clients=[Client{id=100, timeArrival=85, timeService=4}], waitingPeriod=4}, 
Server 4 {clients=[Client{id=58, timeArrival=81, timeService=1}], waitingPeriod=1}, 
Server 5 {clients=[Client{id=16, timeArrival=84, timeService=3}], waitingPeriod=3}, 
Server 6 {clients=[Client{id=7, timeArrival=80, timeService=2}], waitingPeriod=2}, 
Server 7 {clients=[Client{id=33, timeArrival=84, timeService=7}], waitingPeriod=7}, 
Server 8 {clients=[Client{id=54, timeArrival=84, timeService=4}], waitingPeriod=4}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[Client{id=74, timeArrival=78, timeService=2}], waitingPeriod=2}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 86
[
Server 1 {clients=[Client{id=5, timeArrival=86, timeService=6}], waitingPeriod=6}, 
Server 2 {clients=[Client{id=79, timeArrival=83, timeService=2}], waitingPeriod=2}, 
Server 3 {clients=[Client{id=100, timeArrival=85, timeService=3}], waitingPeriod=3}, 
Server 4 {clients=[], waitingPeriod=0}, 
Server 5 {clients=[Client{id=16, timeArrival=84, timeService=2}], waitingPeriod=2}, 
Server 6 {clients=[Client{id=7, timeArrival=80, timeService=1}], waitingPeriod=1}, 
Server 7 {clients=[Client{id=33, timeArrival=84, timeService=6}], waitingPeriod=6}, 
Server 8 {clients=[Client{id=54, timeArrival=84, timeService=3}], waitingPeriod=3}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[Client{id=74, timeArrival=78, timeService=1}], waitingPeriod=1}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 87
[
Server 1 {clients=[Client{id=5, timeArrival=86, timeService=5}], waitingPeriod=5}, 
Server 2 {clients=[Client{id=79, timeArrival=83, timeService=1}], waitingPeriod=1}, 
Server 3 {clients=[Client{id=100, timeArrival=85, timeService=2}], waitingPeriod=2}, 
Server 4 {clients=[Client{id=57, timeArrival=87, timeService=7}], waitingPeriod=7}, 
Server 5 {clients=[Client{id=16, timeArrival=84, timeService=1}], waitingPeriod=1}, 
Server 6 {clients=[Client{id=96, timeArrival=87, timeService=4}], waitingPeriod=4}, 
Server 7 {clients=[Client{id=33, timeArrival=84, timeService=5}], waitingPeriod=5}, 
Server 8 {clients=[Client{id=54, timeArrival=84, timeService=2}], waitingPeriod=2}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
